Galb4GlcNAc 0.25031393641991834
GlcNAcb2Man 0.17895024567479617
Mana6Man 0.093571169736521
Manb4GlcNAc 0.13356063335616528
GlcNAcb4GlcNAc 0.13093941794594072
GulAa4GulA 0.23435213832564925
GulAa4ManA 0.10607809891851604
ManAb4GulA 0.23435213832564925
Lyxa2Man 3.357415491084356e-05
Mana2Man 0.07752272368913779
Mana3Man 0.18309665380628537
Araa5Ara 0.1730053694742421
Manb4Man 0.01035762678999524
Gala3GlcNAc 0.001880964761966711
GlcNAcb2Lyx 0.24774368908711492
Araa4GlcNAc 2.4270513057634978e-05
Glcb4Glc 0.07700556841648516
Xylb4Xyl 0.255230448922165
GlcNAcb3Gal 0.12514553904433212
Galb4Qui 0.007553161252655943
Glca4Glc 0.10307831992757856
Glca3Ara 0.0034601073894848415
Manb4Lyx 0.12387184454355746
Lyxb4Man 1.678707745542178e-05
GlcNAcb4QuiNAc 0.03149284183310781
QuiNAcb4QuiNAc 0.006998409296246181
QuiNAcb4GlcNAc 0.0002184346175187148
GlcAb4GlcN 0.08339793261395836
GlcNa4GlcA 0.07764866574385082
Glcb4Man 0.0022158942241156747
Manb4Glc 0.009297260228761988
Glcb3Qui 0.007553161252655943
Quib4Glc 0.0001212686116795042
Xyla6Glc 0.007033579477411243
Glcb4Xyl 0.0060499069374142815
Neua3Gal 0.12271945428095249
Galb4Glc 0.12098565158558536
Manb4QuiNAc 0.010497613944369271
Manb3Man 0.004582872145330146
GlcNAcb3Fuc 0.021632896161745015
Fucb4Glc 4.042287055983473e-05
Gala3Gal 0.03782670493569392
Galb4Gal 0.013687161540066696
FucNa2Gal 2.0217373028163507e-05
Galb3GalNAc 0.2817088571093682
Fuca2Gal 0.046378653726607086
Manb4GlcN 0.00259146118291961
GlcNb4GlcNAc 0.0011528493702376616
6Glca6Glc 0.0004042287055983473
Glca6Glc 0.03569339470433407
Glca6Glca 0.015387806775597198
Glcb4Qui 0.057907569603695565
4Glca4Glc 0.006184699195654714
Glca4Qui 0.022659483757967832
Quia4Qui 0.022659483757967832
Quia4Glc 0.0006871887995171904
Quia4Quia 0.4129061484785248
Mana4GlcNAc 0.003907552602279232
Glca3Glc 0.02692163179284993
Glcb3Glc 0.03739115526784713
Manb4Xyl 0.0011343575507651777
Xylb4GlcNAc 1.2135256528817489e-05
Mana3Gal 0.004063691978660865
Galb3Gal 0.028648017580907688
Neua6Gal 0.056345818629491694
GalNAcb4GlcNAc 0.01600640336151027
GlcNAcb4Gal 0.0038413008753510666
Glca3Man 0.005153632778814487
MurNAcb4GlcNAc 0.00027911090016280226
GlcNAcb4MurNAc 0.6193592227177872
GlcNAca4GlcNAc 0.0025362686145228553
GlcNAcb3Man 0.0016451335906313344
Gala6Man 0.0007889926404048237
Manb4Rha 0.007501928569740633
Rhaa3Gal 0.003962605113520048
Glca4GlcA 0.03215752823735236
GlcAb4Glc 0.00537624178445802
Glca4IdoA 0.040450655873431496
IdoAb4Man 3.357415491084356e-05
Galb4Man 0.0015611982033542256
Gala4GlcA 0.01281072263114037
GlcAb3Gal 0.007723036496758459
Gala3Fuc 0.018340933702349033
Fuca4Fuc 0.01881121405369132
Fuca3Glc 0.0015764919518335544
Kdoa4Kdo 0.26574957892444445
Kdoa6GlcNAc 0.0009344147527189467
GlcNAcb6GlcNAc 0.0017596121966785361
Manb2Man 0.003743518272559057
GlcNAca2Man 0.0020983846819277226
Rhaa4GalA 0.0811535287273533
GalAa2Rha 0.022805862852011523
Glcb3GalNAc 0.007719356368693786
GalNAca2Rha 0.0010502699997636887
Rhab3Fuc 0.00047028035134228296
Rhaa4GlcA 0.009150516165100264
GlcAb4Rha 0.0007501928569740632
Acoa2Rha 0.0006001542855792507
Rhab4Xyl 0.0011343575507651777
Gala2Fuc 0.007054205270134244
Rhaa3Man 0.00122545665424579
GlcNAcb2Gal 0.02286584889485293
GlcNa4IdoA 0.46020910124854847
IdoAa4GlcN 0.14205919030004774
Rhab4GalA 0.0056356617171773125
GlcNb6AllN 0.6193592227177872
Kdoa6GlcN 0.11590899109058621
Galb6Gal 0.011726076356334835
Idoa3Glc 8.084574111966946e-05
Glca4GlcNAc 0.00024270513057634977
Glcb4GlcNAc 0.0010314968049494864
GalNAcb3Gal 0.010189556006194408
Glcb6Gal 0.0024665195094359478
Glca4Glca 0.4231646863289229
GlcNb4GlcN 0.02944842253317739
GlcNAcb2GlcNAc 0.006286062881927459
Manb4ManNAc 0.059937989295269736
ManNAcb4GlcNAc 3.640576958645247e-05
Galb3GlcNAc 0.030629387478735344
GalAa4GalA 0.17526907940421443
GalAa4TalA 0.6193592227177872
Glcb2Glc 0.016290416835613396
Xyla3GlcA 0.0010457732760114588
GlcAb3Xyl 0.0007562383671767852
6Glca3Glc 4.042287055983473e-05
Glca3Glca 0.0038469516938992995
GlcNAcb4Man 0.012456011471922962
Araa3Xyl 0.03176201142142498
Gala4Gal 0.016679332748234892
Manb3Rha 0.0019505014281325647
GalNAcb4GlcA 0.12287835993134641
GlcAa2Xyl 0.024577746933245517
Lyxa3Xyl 0.0003781191835883926
Xyla3Glc 0.00028296009391884315
GlcNa4AltA 0.1032265371196312
AltAa4GlcN 0.0009423495210616764
GalNAcb3GalNAc 0.0023825173977449956
Mana2Rha 0.0021005399995273773
Manb6Man 0.0015947723582650692
Gala4GlcNAc 0.0011528493702376616
Manb3GlcNAc 0.0008009269309019542
Xylb4Lyx 0.12387184454355746
Lyxb4Xyl 0.0003781191835883926
GlcNAcb3GlcNAc 0.004841967354998178
